user_id,item_id,rating,timestamp,label
0,41,1.0,1238536800,1
0,51,1.0,1238536800,1
0,61,1.0,1238536800,1
0,79,1.0,1238536800,1
0,677,1.0,1241128800,1
0,2537,1.0,1241128800,1
1,40,1.0,1172703600,1
1,91,1.0,1172703600,1
1,113,1.0,1172703600,1
1,146,1.0,1172703600,1
1,622,1.0,1172703600,1
1,1172,1.0,1172703600,1
1,1174,1.0,1172703600,1
1,104,1.0,1175378400,1
1,115,1.0,1175378400,1
1,691,1.0,1175378400,1
1,913,1.0,1175378400,1
1,1636,1.0,1177970400,1
1,620,1.0,1177970400,1
1,103,1.0,1177970400,1
1,125,1.0,1177970400,1
1,52,1.0,1180648800,1
1,60,1.0,1180648800,1
1,90,1.0,1180648800,1
1,95,1.0,1180648800,1
1,107,1.0,1180648800,1
1,108,1.0,1180648800,1
1,109,1.0,1180648800,1
1,120,1.0,1180648800,1
1,1140,1.0,1180648800,1
1,100,1.0,1183240800,1
1,1201,1.0,1185919200,1
1,1796,1.0,1188597600,1
1,99,1.0,1188597600,1
1,1374,1.0,1188597600,1
1,469,1.0,1191189600,1
1,1969,1.0,1191189600,1
1,1094,1.0,1191189600,1
1,842,1.0,1191189600,1
1,486,1.0,1191189600,1
1,445,1.0,1191189600,1
1,316,1.0,1191189600,1
1,320,1.0,1191189600,1
1,116,1.0,1191189600,1
1,101,1.0,1191189600,1
1,96,1.0,1191189600,1
1,93,1.0,1191189600,1
1,66,1.0,1191189600,1
1,58,1.0,1191189600,1
2,42,1.0,1207000800,1
2,3193,1.0,1207000800,1
2,2983,1.0,1207000800,1
2,2054,1.0,1207000800,1
2,2040,1.0,1207000800,1
2,1931,1.0,1207000800,1
2,1900,1.0,1207000800,1
2,1718,1.0,1207000800,1
2,1566,1.0,1207000800,1
2,834,1.0,1207000800,1
2,765,1.0,1207000800,1
2,577,1.0,1207000800,1
2,576,1.0,1207000800,1
2,640,1.0,1207000800,1
2,434,1.0,1207000800,1
2,93,1.0,1207000800,1
2,114,1.0,1207000800,1
2,122,1.0,1207000800,1
2,491,1.0,1207000800,1
2,132,1.0,1207000800,1
2,144,1.0,1207000800,1
2,126,1.0,1207000800,1
2,159,1.0,1207000800,1
2,160,1.0,1207000800,1
2,163,1.0,1207000800,1
2,302,1.0,1207000800,1
3,139,1.0,1193871600,1
3,1175,1.0,1193871600,1
3,1203,1.0,1193871600,1
3,1278,1.0,1193871600,1
3,1279,1.0,1193871600,1
3,1298,1.0,1193871600,1
3,1373,1.0,1193871600,1
3,1462,1.0,1193871600,1
3,1630,1.0,1193871600,1
3,1802,1.0,1193871600,1
3,1803,1.0,1193871600,1
3,1865,1.0,1193871600,1
3,2135,1.0,1193871600,1
3,2309,1.0,1193871600,1
3,2653,1.0,1193871600,1
3,3246,1.0,1193871600,1
3,991,1.0,1193871600,1
3,969,1.0,1193871600,1
3,2137,1.0,1193871600,1
3,810,1.0,1193871600,1
3,906,1.0,1193871600,1
3,156,1.0,1193871600,1
3,255,1.0,1193871600,1
3,257,1.0,1193871600,1
3,259,1.0,1193871600,1
3,264,1.0,1193871600,1
3,265,1.0,1193871600,1
3,252,1.0,1193871600,1
3,267,1.0,1193871600,1
3,338,1.0,1193871600,1
3,351,1.0,1193871600,1
3,362,1.0,1193871600,1
3,622,1.0,1193871600,1
3,644,1.0,1193871600,1
3,266,1.0,1193871600,1
3,771,1.0,1193871600,1
3,1775,1.0,1196463600,1
3,1207,1.0,1199142000,1
3,341,1.0,1207000800,1
3,1120,1.0,1209592800,1
3,1136,1.0,1209592800,1
3,1197,1.0,1209592800,1
3,1418,1.0,1209592800,1
3,1463,1.0,1209592800,1
3,2085,1.0,1209592800,1
3,1993,1.0,1209592800,1
3,1998,1.0,1209592800,1
3,1025,1.0,1209592800,1
3,2288,1.0,1209592800,1
3,1760,1.0,1209592800,1
3,903,1.0,1209592800,1
3,254,1.0,1209592800,1
4,146,1.0,1172703600,1
4,141,1.0,1185919200,1
4,284,1.0,1185919200,1
4,287,1.0,1185919200,1
4,905,1.0,1185919200,1
4,1739,1.0,1185919200,1
4,138,1.0,1201820400,1
4,272,1.0,1201820400,1
4,286,1.0,1201820400,1
4,295,1.0,1207000800,1
5,308,1.0,1225494000,1
5,1325,1.0,1235862000,1
5,176,1.0,1238536800,1
5,309,1.0,1241128800,1
5,3148,1.0,1243807200,1
5,1017,1.0,1243807200,1
5,952,1.0,1243807200,1
5,385,1.0,1243807200,1
5,331,1.0,1243807200,1
5,322,1.0,1243807200,1
5,228,1.0,1243807200,1
5,161,1.0,1243807200,1
5,157,1.0,1243807200,1
5,74,1.0,1243807200,1
6,12,1.0,1264978800,1
6,1314,1.0,1264978800,1
6,1255,1.0,1264978800,1
6,1166,1.0,1264978800,1
6,1161,1.0,1264978800,1
6,1029,1.0,1264978800,1
6,949,1.0,1264978800,1
6,928,1.0,1264978800,1
6,855,1.0,1264978800,1
6,815,1.0,1264978800,1
6,813,1.0,1264978800,1
6,810,1.0,1264978800,1
6,799,1.0,1264978800,1
6,798,1.0,1264978800,1
6,796,1.0,1264978800,1
6,779,1.0,1264978800,1
6,749,1.0,1264978800,1
6,717,1.0,1264978800,1
6,673,1.0,1264978800,1
6,661,1.0,1264978800,1
6,658,1.0,1264978800,1
6,653,1.0,1264978800,1
6,593,1.0,1264978800,1
6,569,1.0,1264978800,1
6,543,1.0,1264978800,1
6,519,1.0,1264978800,1
6,1325,1.0,1264978800,1
6,382,1.0,1264978800,1
6,1374,1.0,1264978800,1
6,1444,1.0,1264978800,1
6,3468,1.0,1264978800,1
6,3032,1.0,1264978800,1
6,2926,1.0,1264978800,1
6,2841,1.0,1264978800,1
6,2822,1.0,1264978800,1
6,2691,1.0,1264978800,1
6,2670,1.0,1264978800,1
6,2634,1.0,1264978800,1
6,2603,1.0,1264978800,1
6,2587,1.0,1264978800,1
6,2547,1.0,1264978800,1
6,2352,1.0,1264978800,1
6,2123,1.0,1264978800,1
6,2109,1.0,1264978800,1
6,2106,1.0,1264978800,1
6,2067,1.0,1264978800,1
6,2025,1.0,1264978800,1
6,1889,1.0,1264978800,1
6,1731,1.0,1264978800,1
6,1634,1.0,1264978800,1
6,1630,1.0,1264978800,1
6,1621,1.0,1264978800,1
6,1599,1.0,1264978800,1
6,1553,1.0,1264978800,1
6,1520,1.0,1264978800,1
6,1407,1.0,1264978800,1
6,367,1.0,1264978800,1
6,3218,1.0,1264978800,1
6,364,1.0,1264978800,1
6,271,1.0,1264978800,1
6,269,1.0,1264978800,1
6,268,1.0,1264978800,1
6,267,1.0,1264978800,1
6,258,1.0,1264978800,1
6,257,1.0,1264978800,1
6,253,1.0,1264978800,1
6,241,1.0,1264978800,1
6,227,1.0,1264978800,1
6,222,1.0,1264978800,1
6,207,1.0,1264978800,1
6,194,1.0,1264978800,1
6,193,1.0,1264978800,1
6,187,1.0,1264978800,1
6,165,1.0,1264978800,1
6,161,1.0,1264978800,1
6,160,1.0,1264978800,1
6,157,1.0,1264978800,1
6,139,1.0,1264978800,1
6,129,1.0,1264978800,1
6,121,1.0,1264978800,1
6,60,1.0,1264978800,1
6,36,1.0,1264978800,1
6,13,1.0,1264978800,1
6,365,1.0,1264978800,1
6,319,1.0,1264978800,1
6,327,1.0,1264978800,1
6,238,1.0,1264978800,1
6,335,1.0,1264978800,1
6,363,1.0,1264978800,1
6,361,1.0,1264978800,1
6,360,1.0,1264978800,1
6,334,1.0,1264978800,1
6,358,1.0,1264978800,1
6,357,1.0,1264978800,1
6,356,1.0,1264978800,1
6,355,1.0,1264978800,1
6,354,1.0,1264978800,1
6,353,1.0,1264978800,1
6,352,1.0,1264978800,1
6,349,1.0,1264978800,1
6,348,1.0,1264978800,1
6,359,1.0,1264978800,1
6,346,1.0,1264978800,1
6,345,1.0,1264978800,1
6,344,1.0,1264978800,1
6,336,1.0,1264978800,1
6,343,1.0,1264978800,1
6,342,1.0,1264978800,1
6,341,1.0,1264978800,1
6,340,1.0,1264978800,1
6,339,1.0,1264978800,1
6,338,1.0,1264978800,1
6,337,1.0,1264978800,1
6,347,1.0,1264978800,1
6,2665,1.0,1267398000,1
6,2186,1.0,1267398000,1
6,1121,1.0,1267398000,1
6,2184,1.0,1267398000,1
6,486,1.0,1267398000,1
6,350,1.0,1267398000,1
6,772,1.0,1267398000,1
6,1729,1.0,1270072800,1
6,3228,1.0,1270072800,1
6,1027,1.0,1272664800,1
6,1236,1.0,1272664800,1
6,1256,1.0,1272664800,1
6,982,1.0,1272664800,1
6,2274,1.0,1272664800,1
6,2507,1.0,1272664800,1
6,2771,1.0,1272664800,1
6,3394,1.0,1272664800,1
6,3406,1.0,1272664800,1
6,3617,1.0,1272664800,1
6,2312,1.0,1272664800,1
6,802,1.0,1272664800,1
6,1299,1.0,1272664800,1
6,629,1.0,1272664800,1
6,782,1.0,1272664800,1
6,93,1.0,1272664800,1
6,113,1.0,1272664800,1
6,122,1.0,1272664800,1
6,146,1.0,1272664800,1
6,28,1.0,1272664800,1
6,156,1.0,1272664800,1
6,164,1.0,1272664800,1
6,204,1.0,1272664800,1
6,465,1.0,1272664800,1
6,470,1.0,1272664800,1
6,154,1.0,1272664800,1
6,366,1.0,1275343200,1
6,726,1.0,1275343200,1
6,362,1.0,1277935200,1
6,1881,1.0,1277935200,1
6,709,1.0,1280613600,1
6,1828,1.0,1280613600,1
6,1288,1.0,1280613600,1
6,1078,1.0,1280613600,1
6,745,1.0,1280613600,1
6,462,1.0,1280613600,1
6,123,1.0,1280613600,1
6,368,1.0,1280613600,1
6,351,1.0,1280613600,1
6,221,1.0,1280613600,1
6,205,1.0,1280613600,1
6,14,1.0,1280613600,1
6,381,1.0,1280613600,1
6,856,1.0,1283292000,1
6,1792,1.0,1285884000,1
6,2878,1.0,1285884000,1
6,2456,1.0,1285884000,1
6,2414,1.0,1285884000,1
6,2038,1.0,1285884000,1
6,1693,1.0,1285884000,1
6,2927,1.0,1285884000,1
6,760,1.0,1285884000,1
6,291,1.0,1285884000,1
6,279,1.0,1285884000,1
6,107,1.0,1285884000,1
6,73,1.0,1285884000,1
6,47,1.0,1285884000,1
7,44,1.0,1246399200,1
7,55,1.0,1246399200,1
7,74,1.0,1246399200,1
7,198,1.0,1246399200,1
7,235,1.0,1246399200,1
7,203,1.0,1251756000,1
8,48,1.0,1212271200,1
8,1266,1.0,1212271200,1
8,1440,1.0,1212271200,1
8,1465,1.0,1212271200,1
8,1511,1.0,1212271200,1
8,1625,1.0,1212271200,1
8,1627,1.0,1212271200,1
8,1748,1.0,1212271200,1
8,2064,1.0,1212271200,1
8,2365,1.0,1212271200,1
8,2402,1.0,1212271200,1
8,2522,1.0,1212271200,1
8,2678,1.0,1212271200,1
8,2854,1.0,1212271200,1
8,2866,1.0,1212271200,1
8,3136,1.0,1212271200,1
8,1193,1.0,1212271200,1
8,1190,1.0,1212271200,1
8,1187,1.0,1212271200,1
8,1184,1.0,1212271200,1
8,81,1.0,1212271200,1
8,125,1.0,1212271200,1
8,285,1.0,1212271200,1
8,296,1.0,1212271200,1
8,428,1.0,1212271200,1
8,567,1.0,1212271200,1
8,584,1.0,1212271200,1
8,587,1.0,1212271200,1
8,679,1.0,1212271200,1
8,692,1.0,1212271200,1
8,704,1.0,1212271200,1
8,738,1.0,1212271200,1
8,1178,1.0,1212271200,1
8,1179,1.0,1212271200,1
8,1182,1.0,1212271200,1
8,668,1.0,1212271200,1
8,3454,1.0,1214863200,1
8,2898,1.0,1214863200,1
8,2880,1.0,1214863200,1
8,2761,1.0,1214863200,1
8,1192,1.0,1214863200,1
8,1818,1.0,1217541600,1
8,1820,1.0,1217541600,1
8,1952,1.0,1217541600,1
8,1985,1.0,1217541600,1
8,2168,1.0,1217541600,1
8,2218,1.0,1217541600,1
8,2219,1.0,1217541600,1
8,2715,1.0,1217541600,1
8,2763,1.0,1217541600,1
8,2783,1.0,1217541600,1
8,2954,1.0,1217541600,1
8,3121,1.0,1217541600,1
8,3174,1.0,1217541600,1
